ORIG	DEST	N_LS0	N_LS1	N_LS2	N_LS3	N_LS4	N_LS5	N_LS6	N_LS7	N_VEH0	N_VEH1	N_VEH2	N_VEH3	N_VEH4	N_VEH5	N_VEH6	N_VEH7	N_VEH8	N_VEH9	N_TOT
223	1757	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
223	3086	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
223	99999933	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
223	99999942	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
224	905	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	1492	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	1665	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	6411	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
224	6547	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
224	6562	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	6563	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
224	6948	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
224	7149	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
224	7400	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	2
224	99999912	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
224	99999920	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
224	99999931	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	99999933	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	99999941	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
224	99999942	2	3	0	0	0	1	0	1	0	0	0	1	1	5	0	0	0	0	7
227	5330	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
227	99999942	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2
228	99999917	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
228	99999942	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
230	6948	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
230	99999941	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
231	7183	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
252	99999922	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
252	99999942	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
253	139	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
253	1054	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
253	1697	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
253	2972	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	4586	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
253	5008	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
253	5833	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	5946	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
253	6414	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	6860	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	7241	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
253	99999907	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
253	99999911	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
253	99999917	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
253	99999923	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
253	99999934	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
253	99999942	0	1	1	1	0	1	0	0	0	0	0	1	1	2	0	0	0	0	4
257	99999942	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
258	2423	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
258	99999942	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
259	99999942	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
260	99999942	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
271	99999923	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
271	99999941	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
298	5552	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
298	99999942	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2
300	7361	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
303	99999942	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
308	2668	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
308	99999942	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1
315	99999918	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
324	4767	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
330	6527	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
334	99999942	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
343	2474	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
350	1697	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
371	99999941	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
381	99999941	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
387	2910	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
387	99999904	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
394	4634	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
396	7252	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
397	99999918	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
403	99999942	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
420	772	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
422	2851	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
422	2967	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
422	99999942	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1
451	5666	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
451	6559	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
451	99999917	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
453	2540	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
453	5340	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
453	6547	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
453	6559	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
453	99999911	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
453	99999921	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
453	99999923	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
453	99999938	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
453	99999940	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	2
453	99999942	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2
454	99999917	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
456	6548	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
456	99999921	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
461	99999917	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
466	5302	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1
469	2353	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
471	99999923	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
478	2506	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
479	2914	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
479	6922	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
491	6516	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
504	99999942	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
505	99999942	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
506	99999942	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
508	99999942	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2
510	99999918	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
512	99999942	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
514	522	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
514	6550	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
514	99999942	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
516	99999942	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
519	253	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
519	6491	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
520	6382	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
521	215	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
521	253	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
521	3131	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
521	6523	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
521	99999942	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	2
522	6195	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
531	99999916	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
531	99999932	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
535	99999941	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
536	6327	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
539	563	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
539	6564	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
553	99999941	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
565	7080	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
569	6382	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
585	99999917	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
585	99999942	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
590	99999942	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
605	99999937	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
606	99999942	1	1	1	0	0	0	0	1	1	0	0	0	0	3	0	0	0	0	4
608	6559	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
611	466	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1
611	7365	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
626	7034	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
633	2613	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
642	99999942	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
650	6531	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1
651	99999942	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
655	673	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
656	6955	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
656	99999942	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
661	2174	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
713	99999942	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
723	223	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
752	99999941	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
775	99999942	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
783	6559	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
804	99999940	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
815	996	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
871	634	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
871	1671	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
871	2040	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
871	2284	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
871	6564	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
872	6529	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
881	6351	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
881	99999923	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
889	99999931	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
889	99999935	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
903	99999941	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
918	2308	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
920	4787	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
923	99999917	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
929	99999942	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
941	6528	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
941	6787	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
941	7264	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
941	99999934	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
943	99999942	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
969	6505	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
978	99999933	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
979	521	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
979	6529	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
979	6531	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
979	6862	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
979	99999903	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1
979	99999917	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1
979	99999919	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
979	99999923	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1
979	99999941	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
979	99999942	0	1	0	0	0	0	9	0	8	0	0	0	1	1	0	0	0	0	10
982	871	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
982	2174	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
982	99999924	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
982	99999941	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
982	99999942	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
984	99999903	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
984	99999912	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
984	99999917	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
984	99999923	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
984	99999931	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2
984	99999933	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	2
984	99999941	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	2
984	99999942	2	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	3
986	99999937	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
986	99999941	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
986	99999942	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
988	979	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
988	99999901	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
988	99999933	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
988	99999942	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
989	99999942	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1000	6926	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
1001	99999910	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
1002	99999942	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1012	519	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
1012	647	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
1012	2174	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
1012	99999917	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1012	99999942	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
1020	99999933	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
1034	99999923	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
1040	5001	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
1041	3121	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1041	6185	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
1041	7183	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1041	99999915	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1041	99999942	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2
1044	979	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1
1044	99999910	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
1044	99999912	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
1044	99999915	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
1044	99999917	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
1044	99999923	0	1	0	0	0	0	1	1	2	0	0	0	0	1	0	0	0	0	3
1044	99999933	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	2
1044	99999934	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
1044	99999936	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
1044	99999942	0	1	0	1	0	0	5	0	4	0	0	1	1	1	0	0	0	0	7
1045	420	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1045	3465	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1054	5007	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
1055	99999912	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
1069	7369	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
